"","T","expected_time"
"1",0.418153848582483,0.354095245623705
"2",1.08126796260616,0.357673715991256
"3",0.0118017784861139,1.81025245982452
"4",1.84397300429467,1.67957528742968
"5",0.00541449157796427,0.0177162729262796
"6",2.56652409693451,3.49631179508928
"7",0.0860696916682608,0.94066331045993
"8",1.6042537204056,0.879591494405248
"9",0.484243352999736,1.86022063911678
"10",1.14157943087793,0.782336226162684
"11",1.60044818504625,3.07273182742479
"12",4.97256291267958,4.98106670441645
"13",0.420219210468568,0.267235825089164
"14",0.636968612666674,2.91710391991454
"15",0.194218258322703,1.00857479391479
"16",2.81337482032774,3.7549375825021
"17",2.6532798055775,1.43658544949806
"18",0.252683148254278,0.16861876946837
"19",2.26354743120729,2.0070759687114
"20",0.48712521060578,2.36870804334839
"21",0.0559270900833052,0.825225187703518
"22",1.16545154295697,1.43476715119998
"23",4.05598043502393,1.4145346659885
"24",2.20044715538557,1.59129127285225
"25",0.0391818523270616,0.109060224543121
"26",0.724974149610035,0.515231574040105
"27",3.74991203209953,4.12548531119518
"28",0.145526680049648,3.20227556096392
"29",0.389809064508367,1.10665716507504
"30",1.56234585191185,2.03261120053412
"31",0.182438879795347,0.254701993052698
"32",2.15339700722539,1.60106311222612
"33",1.1228939439969,0.454764038205548
"34",1.9862758238,1.15076402157579
"35",1.62101334657004,2.38599477079223
"36",0.906585838697109,0.312575281569765
"37",1.46164479281926,2.50679684535582
"38",2.11268006985324,2.69431882756891
"39",0.0608457969704604,1.71590392910678
"40",2.68525017480129,2.04707638623168
"41",0.18542517969121,0.343743119133005
"42",1.35038142804954,2.48348547043792
"43",0.0116761528109186,0.52412183561231
"44",12.4966398652596,1.44305937721698
"45",1.49417560140978,4.29336826610872
"46",0.113383707483667,0.304126951952851
"47",0.154478754664656,0.211217222050686
"48",0.178306065994481,0.791536041813499
"49",0.8806366100887,2.98529522617707
"50",0.8198489490552,1.22518973872095
"51",1.0195190131201,2.25349524173189
"52",0.719216412516969,1.23562510091594
"53",2.25885127081684,2.68239610961061
"54",0.0438135125849856,0.473150466323013
"55",1.42200219783513,2.4275236165309
"56",2.38191346897339,4.77256540859034
"57",0.839315135008138,0.350108121697642
"58",1.78341785858527,2.34769725924452
"59",2.63356362618262,2.9697301799337
"60",0.303120041233293,2.91863768654618
"61",19.9116935449898,5.28161542357266
"62",0.33488219157053,0.581442568941084
