"","T","expected_time"
"1",0.418153848582483,0.354650100003269
"2",1.08126796260616,0.358177523249161
"3",0.0118017784861139,1.80207518005543
"4",1.84397300429467,1.6784125315936
"5",0.00541449157796427,0.0193294820594179
"6",2.56652409693451,3.32761777044755
"7",0.0860696916682608,0.94062853860322
"8",1.6042537204056,0.878103009845459
"9",0.484243352999736,1.85834385918489
"10",1.14157943087793,0.780761162179493
"11",1.60044818504625,2.95777887127929
"12",4.97256291267958,4.60406742791641
"13",0.420219210468568,0.269092605646775
"14",0.636968612666674,2.8420668851451
"15",0.194218258322703,1.00847305712154
"16",2.81337482032774,3.56685449603796
"17",2.6532798055775,1.43647333545963
"18",0.252683148254278,0.171508969610511
"19",2.26354743120729,1.99065327597035
"20",0.48712521060578,2.34418190890864
"21",0.0559270900833052,0.823477466809028
"22",1.16545154295697,1.43644973232187
"23",4.05598043502393,1.41709798998148
"24",2.20044715538557,1.59277881166605
"25",0.0391818523270616,0.111817095296996
"26",0.724974149610035,0.513718264577657
"27",3.74991203209953,3.87300997678397
"28",0.145526680049648,3.09132948536473
"29",0.389809064508367,1.10694902959417
"30",1.56234585191185,2.01100365636603
"31",0.182438879795347,0.256708548640175
"32",2.15339700722539,1.60090349599512
"33",1.1228939439969,0.454014325293619
"34",1.9862758238,1.1517373837127
"35",1.62101334657004,2.34259867566369
"36",0.906585838697109,0.313752178284396
"37",1.46164479281926,2.4614475332763
"38",2.11268006985324,2.64258051703776
"39",0.0608457969704604,1.71493665650878
"40",2.68525017480129,2.03515131368284
"41",0.18542517969121,0.344462264881615
"42",1.35038142804954,2.44836190425368
"43",0.0116761528109186,0.522701301882742
"44",12.4966398652596,1.44341757707927
"45",1.49417560140978,4.02144116123968
"46",0.113383707483667,0.305465372481349
"47",0.154478754664656,0.213768407491162
"48",0.178306065994481,0.789927514142441
"49",0.8806366100887,2.88508573929229
"50",0.8198489490552,1.22644465110035
"51",1.0195190131201,2.22705759921891
"52",0.719216412516969,1.23699287428918
"53",2.25885127081684,2.63067862515088
"54",0.0438135125849856,0.472212383227877
"55",1.42200219783513,2.39437446988976
"56",2.38191346897339,4.41438998678437
"57",0.839315135008138,0.350768704115682
"58",1.78341785858527,2.3161196277232
"59",2.63356362618262,2.88688562472087
"60",0.303120041233293,2.83997543737879
"61",19.9116935449898,4.85318857169612
"62",0.33488219157053,0.579770134177217
"63",4.45770158809361,2.75071514055415
"64",0.0966746608240877,1.26526809781294
"65",0.843850627032473,0.825999356736474
"66",0.0554458629144875,0.396452120089296
"67",0.0954577872756397,0.33566858165839
"68",2.9207346123751,2.55542052757995
"69",1.59266910307862,0.699844907788869
"70",0.0250842637943284,3.77587183274408
"71",0.722917970669063,1.90924874234181
"72",0.000903763105369983,0.262401532847948
"73",0.121423366241944,0.363359184471564
"74",0.393830297678905,0.605024850872657
"75",0.510120228134801,1.44929113589427
"76",0.0508728260360093,0.679066045679416
"77",1.14317384154586,2.29361527206019
"78",0.4374879464983,0.39039953008062
"79",0.170144778484933,1.37585413650861
"80",0.612265286378443,0.549629427097899
"81",0.611563091897171,1.58135453328756
"82",1.07888282256094,1.56655555193216
"83",3.88077064804592,1.70963060359297
"84",0.0392097214275433,0.106777882310516
"85",3.51273402297162,1.99045813057006
"86",0.471564459718666,0.256590622872361
"87",0.461854177484648,0.41912442788379
"88",5.56352821394337,3.18902551846947
"89",1.03423525154692,0.750274679218969
"90",0.172231189170261,0.0942925251623045
"91",21.8539407381819,6.61010286986088
"92",0.033136645635403,0.0273463784472255
"93",2.36337878538886,1.69172863836109
"94",1.0035018096706,1.52923722986329
"95",1.01629913421129,0.779736988712806
"96",3.18685833993154,1.30456873840066
"97",0.0235068913879636,2.14575819238515
"98",2.33460861078316,4.56302010526772
"99",2.43229667612547,2.30523771227976
"100",0.100564919694199,0.80550828508673
"101",1.40192632209471,1.51699852207366
"102",12.3564236252212,3.34604205465794
"103",0.378903744005374,0.437258978321497
"104",0.299688573074035,0.182208261792307
"105",0.241005845091424,1.11275162389278
"106",1.47478680077364,0.893352101205568
"107",0.626832741946075,0.353575763562778
"108",0.201326475913726,0.533099923759776
"109",0.117689661347576,0.213134583531095
"110",3.96313828982513,2.69358556496395
"111",0.228953182087469,0.636137097911599
"112",2.34317718308498,2.45955576784847
"113",0.4036201522326,0.591883092450494
"114",0.447973390293516,0.454397666463682
"115",31.3478002938006,5.03344143042009
"116",1.81751829375017,2.14767974438665
"117",8.03674902533741,1.44376583742926
"118",0.233901102914609,0.807275570662193
"119",0.391295016770922,1.29095654139779
"120",0.000239889086487953,0.056115141116103
"121",0.0192413487419383,0.718803458322374
"122",0.00403499958040145,0.159173517823074
"123",2.64760619457989,2.3069470952391
"124",1.15831127605731,1.34418570360402
"125",0.491255804054987,1.0807095062408
"126",4.23238123673705,2.11476117048282
"127",5.08662174432761,1.47300974386004
"128",0.666908551323491,0.906145916476289
"129",0.913108157177808,1.1451701860236
"130",0.128676299228571,0.135887153841216
"131",0.832850660050537,3.0528152498465
"132",1.92231910166328,1.51112264504503
"133",1.43027561571786,1.88360292950753
"134",0.74957937291738,0.399627589843339
"135",0.137777053765847,0.162186827034533
"136",0.0706794559260193,0.704236919111119
"137",0.92894671511778,0.383801314320336
"138",4.43878135206952,2.17278393477159
"139",1.16184391608817,6.44894158796621
"140",0.489108271018525,0.411657550854258
"141",0.457322961686237,1.35304949320298
"142",0.618615187603802,0.655904325226501
"143",0.0173864075504848,0.368674978449865
"144",1.11738835427134,0.584176793977383
"145",0.0271051765002381,0.625846812056497
"146",0.222274953734267,0.511343781957052
"147",0.0965840808081013,0.338680454356574
"148",4.53370665787074,4.49644826800787
"149",0.161337528846082,0.766814403389369
"150",0.167699960820242,0.827162357925624
"151",0.174994957223254,2.06535869109067
"152",0.0934672871428759,0.460061043283801
"153",0.125690510909812,3.24225144959765
"154",0.969888535800008,1.14008486674726
"155",0.555333148661123,2.98763301790505
"156",0.585721208081148,1.5927608553715
"157",1.4718791154059,0.515383123467215
"158",0.657739050913221,1.11396828107509
"159",0.280024847745945,0.281993574017786
"160",0.594644946045289,0.508480444615711
"161",8.9151421392756,2.9451543986206
"162",0.299061552511691,0.755308466358636
"163",0.963871191321616,0.629923470516673
"164",0.0804412879005293,1.82143217724202
"165",0.726601080049691,0.658450105339553
"166",0.255953584797722,0.0556492174286363
"167",2.68002926141866,2.81977697990317
"168",0.444753840864471,1.52415116450879
"169",0.215725066721878,0.235765104604856
"170",3.57725716472152,3.47271101254222
"171",0.100242753333605,1.92514695390884
"172",4.39587345321555,0.92006549963581
"173",0.185701479568239,0.395149343175424
"174",0.58281144751801,1.26861295029692
"175",0.698071834702059,0.679225570189032
"176",0.625014820570492,1.00252587874035
"177",0.40200571843998,0.77935116757852
"178",0.0775956051452357,1.89267489575328
"179",0.0117088615012137,0.0908507328104401
"180",0.476664797645288,0.544037066258901
"181",0.672483406562909,1.03511405838194
"182",0.853838395836938,0.659530761850135
"183",2.26516089097928,1.27510244322428
"184",0.374301623052425,0.748315405344183
"185",0.512592810049638,2.11233155480312
"186",2.16881582002056,1.05527400951362
"187",1.08696260722534,0.513212074756256
"188",5.62898843280874,1.31058765424239
"189",7.6832809819335,3.02457368344754
"190",0.0848563610558561,0.0388600273498719
"191",0.151284931194154,1.19822733118116
"192",0.356394955654741,1.99328241302878
"193",1.36951024999517,2.75950535513606
"194",0.634579097755835,1.15503925595363
"195",0.217235882166504,0.370146649366241
"196",0.48794850619338,3.56677256591889
"197",0.407167004050734,0.731207916112513
"198",0.695517728910836,0.82319145597008
"199",0.326015695095722,0.495700753747395
"200",2.2158122389727,0.993233166197857
"201",0.691489733338869,6.60873291009408
"202",0.125878493155969,0.610130620724181
"203",2.21681054946144,2.01327033656419
"204",0.705827344373028,0.665512788953489
"205",0.528810928528288,2.25342284873716
"206",0.253632285226674,1.61261001001605
"207",0.003275190518264,0.365744982175728
"208",0.322519981887791,1.53520796195518
"209",0.649850259415166,0.852818940347942
"210",5.57396036544184,2.27130205418978
"211",1.44593310306421,2.09186685923971
"212",0.969879355982865,1.07868093519909
"213",0.43307482652291,2.26115435690951
"214",0.304278278010863,0.254184708352241
"215",1.90640123156921,0.922779253335655
"216",0.903977128332377,3.63111018298549
"217",0.000789984314817014,0.0409104518782579
"218",0.0135243393170769,0.144457848944172
"219",0.0811749775976443,0.246108275153143
"220",0.113754313256285,0.121970757382228
"221",1.09540588151995,1.50417625433506
"222",0.188009765778998,0.42186659535935
"223",0.0726501112409457,0.0418227479002372
"224",0.577607525782749,0.399198728995198
"225",1.12719126904645,0.795165144691392
"226",1.86889246494893,2.91401152186043
"227",0.577998867614899,0.310339856090742
"228",2.28122376838321,1.39263026577122
"229",3.70110055318245,3.28325644552098
"230",0.606870209510631,0.882903078998596
"231",0.837176254910135,0.480443744808492
"232",0.874567803283911,2.01670418641638
"233",1.2710431254565,1.69942605338418
"234",0.0207416037952263,0.0809351509589407
"235",0.358124187786182,1.11970607649148
"236",0.0570441798217144,0.0638157527847929
"237",1.16607129357839,1.01577966025289
"238",0.370321506828457,1.1550724052153
"239",2.70016751374356,3.14763430027558
"240",0.775406054755944,1.11644378291058
"241",0.772581179469204,0.481030745245002
"242",0.561183911334838,1.86333775610544
"243",0.155853821355426,5.54334406919609
"244",0.117000831110566,0.42312878026834
"245",0.934993413579147,0.586383576692616
"246",0.611341495603163,0.881060088779824
"247",4.46189253806226,1.97982313678749
"248",1.5166116810959,0.79039364000731
"249",1.58567021111099,1.88716999711974
"250",4.13114644903131,1.20259550164256
"251",0.670748984751713,1.28600453655692
"252",1.63461884996946,1.64607921868138
"253",0.160430663872967,1.07369433376502
"254",1.79189765009732,0.80935094066231
"255",8.84888721341112,6.74281586968517
"256",0.476135390778596,0.396557613188495
"257",0.419191474094606,0.307998484935682
"258",1.2622884859181,2.85295635501596
"259",1.08674902478079,1.00989931102165
"260",0.363424970536596,0.639634354114695
"261",2.28246951518607,1.77973657735507
"262",0.528093818882552,1.40295926009349
"263",1.15752091908017,1.04307259240236
"264",3.92843632950449,1.02895295295368
"265",1.80993845996373,2.79461709080329
"266",11.2463401236869,5.91574536459737
"267",0.394031944408043,2.25924674911427
