"","T","expected_time","delta"
"1",0.11057818221481,0.0703439740385849,1
"2",0.00776180819943926,0.0464459394738136,1
"3",0.0495223122971069,0.024062275652238,1
"4",0.0232952718726582,0.154670141560304,1
"5",0.391396973827078,0.301936683748823,1
"6",0.250402235426051,0.211234268136973,1
"7",0.147904957591208,0.357611559388984,1
"8",0.00524140660716555,0.0410999046478066,1
"9",0.00846944377687308,0.144172035806983,1
"10",2.05495381705278,0.855597450624729,1
"11",0.00364892865723622,0.0229766097941078,1
"12",0.232566542663385,0.121407371724264,1
"13",0.171215304678967,1.12411441246704,1
"14",5.20300790840126,6.13777062611958,0
"15",0.80197151780419,0.250196952363133,1
"16",0.0135443895460201,0.146900115664343,1
"17",0.233096855555309,0.447609736659771,1
"18",0.382157408646188,4.61089135472342,0
"19",0.118830099012598,1.74009579781833,1
"20",7.61343441522867e-05,1.07438979323679e-08,1
"21",0.0633919414126785,0.149521755732951,1
"22",2.15142588560449,1.23207574132341,1
"23",2.62372848698414,2.49956536966273,1
"24",0.26684383216969,1.87624459784744,1
"25",1.02218745938004,0.822474962949691,1
"26",0.613434631732667,0.616408180283484,1
"27",0.163596755341031,0.250060623088217,1
"28",5.39843749958705,4.03319917677039,0
"29",0.0552890687853234,0.0257865307719191,1
"30",0.0029174450930681,0.0510089032385224,1
"31",0.0119625292365358,0.0447609407385979,1
"32",0.122766827076704,1.64245607074195,1
"33",6.17145729511431,2.59921543613387,1
"34",3.14984258304103,2.56997113076712,1
"35",0.223642572200447,9.81386187635801,0
"36",0.199974725755904,0.0410781675587301,1
"37",0.13810576064875,0.0741207518874072,1
"38",1.96630550260843,0.442577587341274,0
"39",1.95346812958931,3.7749614132407,1
"40",0.0205238649664017,0.0191327000512632,1
"41",0.00122558005159516,0.00599518462985991,1
"42",0.299143308036911,0.172962096708355,1
"43",0.688725718945887,0.588864287008547,1
"44",3.35136894907874,3.63874876545236,0
"45",0.454839305017411,0.275309145770826,1
"46",0.0107801272300322,0.0157628152263578,1
"47",1.0456345551126,1.21347523825895,1
"48",0.120403394207768,0.449061301036983,1
"49",0.826681138880447,0.539609219010741,1
"50",2.47149433923122,0.683121031238376,1
"51",0.416426867815704,2.63888939963346,0
"52",0.21355907592887,0.311675660367447,1
"53",0.00032829576805829,0.00248718433094813,1
"54",0.48633342373307,1.37410283047048,1
"55",3.6105846719513,5.42802613966129,1
"56",0.0723806331356143,0.488715829293842,1
"57",7.95015768666213e-05,3.11931530474765e-06,1
"58",0.0488101468510748,0.111733248373343,1
"59",0.104716834719853,0.305694579622352,1
"60",0.0725873499504409,0.627702627485699,1
"61",0.0105348538502562,0.125524220843472,1
"62",7.9803891723856e-05,1.18268316131969e-05,1
"63",0.0199364047843667,0.0443873154667779,1
"64",0.0638028557407981,4.23171462916962,1
"65",0.148470463300275,0.0330369420257891,1
"66",0.00473096593986166,0.00309673640023191,1
"67",0.114374470810277,1.31884133658031,1
"68",0.00113434341970856,0.0085783441718379,1
"69",0.0292156561944758,0.0282304080485339,1
"70",0.0413164568719097,0.0477037999043129,1
"71",0.914287269842523,0.746930330268856,1
"72",0.000826610110826035,0.0112385444288908,1
"73",0.425425258777321,0.76403670763274,1
"74",0.00149805551739201,0.0057388388280556,1
"75",0.00152520980279072,0.00176955039554805,1
"76",0.473921329582406,0.409822043432528,1
"77",0.110766908683579,6.33303457592462,1
"78",0.032288026006233,0.0392277423163407,1
"79",0.145586017430646,0.0849897345796504,1
"80",1.00978828642219,0.763103082056182,0
"81",0.00322731152949856,0.055582429318428,1
"82",0.00825298993678256,0.216089186814191,1
"83",0.77187040577664,1.83090465743305,1
"84",0.000128595809340032,0.000215202766489547,1
"85",0.000521554597193213,0.000388657080266046,1
"86",8.89073234922518e-05,0.000122224891240541,1
"87",3.57206577991447,2.80446016043326,1
"88",0.264183048369915,0.389614230047022,1
"89",0.34635023795905,0.735198317570962,1
"90",1.59054698729654,0.950353627189687,0
"91",1.18751495108143,1.210289422168,0
"92",0.55235524736151,0.531290652156179,1
"93",0.000220814041300222,0.0214693125806638,1
"94",0.174931738739582,0.234203854747275,1
"95",0.0815208801362965,0.562236668811487,1
"96",0.251755209951545,0.255624530431721,1
"97",0.0224212236697404,0.149616735628452,1
"98",0.806966327051536,0.364291178105626,1
"99",0.120459545407499,0.254578969694487,1
"100",0.000115616920181318,0.000447640328607793,1
"101",0.421735583158255,0.476641872099973,1
"102",0.521698972138613,0.35144836647468,1
"103",0.924007113965036,1.91783207669929,1
"104",0.00179963866345987,0.000688708122621622,1
"105",0.0033293900771336,0.230758730577796,1
"106",3.70585223486164,1.1801999421956,1
"107",1.69731642069511,1.41092117618473,1
"108",0.0285883785156655,0.051956817237545,1
"109",0.011269204911759,0.0518490936345912,1
"110",0.122175329714487,0.288813786485139,1
"111",0.0782726321229677,0.0300757454471508,1
"112",0.199129591243859,0.23399401893412,1
"113",0.0995557292676905,0.138121562177196,1
"114",0.0227058638211471,0.0159386968184209,1
"115",0.00792444636755937,0.0310877508535002,1
"116",0.00280235727795516,0.00238540368284256,1
"117",4.99085872429935,8.59409080454699,0
"118",0.468758066430341,0.621440313423336,1
"119",0.0188548653420144,0.0124728062233136,1
"120",0.0403325679020164,0.0590521607589757,1
"121",0.16411963976303,0.426049226762859,1
"122",0.100351975702948,0.196976606438512,1
"123",0.0131674087055864,0.00593459938077565,1
"124",0.206396370400974,0.441593708222663,1
"125",0.0311860326931866,0.0513497557037542,1
"126",3.15637135063571e-05,0.00190984433817024,1
"127",0.10743451115807,0.385229574721179,1
"128",0.141338796896477,0.312189216053189,1
"129",0.52037564464045,0.436598176071926,1
"130",0.0292557156825223,0.475617185333919,1
"131",0.00285859928650427,0.00189423337131332,1
"132",0.511536734778864,0.256227396033737,1
"133",0.550892225407543,1.69801009944571,1
"134",0.000208415505915821,0.00242886520053151,1
"135",0.0120992099641303,0.0127284555690688,1
"136",0.0408634960045748,0.0800506554060549,1
"137",0.857171073672347,0.308420237269654,1
"138",0.641335780592756,0.16525184113715,1
"139",0.016771880220831,0.175986891858977,1
"140",0.136786140272326,0.131898551875551,1
"141",0.103970152899821,0.600927649880377,1
"142",0.0420746488546656,0.100884582671526,1
"143",0.0951053109061263,0.349786007716171,0
"144",0.247382153898656,0.108389576398626,1
"145",0.530532030352534,0.143063497944855,1
"146",0.077777771880876,0.209760971825495,1
"147",0.119478411615664,0.47440704046998,1
"148",0.696824092060372,1.40731088183357,0
"149",0.219626735505666,0.326864865459175,1
"150",0.543214457660009,0.754767133713455,1
"151",2.59352493255427,1.84383197974059,1
"152",0.991497270711952,0.798131334648418,1
"153",0.081529201216898,0.0181252035005084,1
"154",0.262890944023654,0.459293823099512,1
"155",1.00943426406712,1.9447397941989,0
"156",0.165799013711403,0.0680557232601847,1
"157",0.0156335861691284,0.697613263758537,1
"158",0.113335160362339,0.13588601817214,1
"159",0.0886592274013083,0.191183347221886,1
"160",0.00590725263284886,0.00437995512594367,1
"161",0.0435335724983855,0.0768529090675558,1
"162",2.03887334826106,6.42253706063659,1
"163",0.0965079610438146,0.0480829670803765,1
"164",0.0735795727201484,0.0624709637617949,1
"165",0.0909552741300394,0.0541327370016635,1
"166",0.00618987777363143,0.0125601012596236,1
"167",0.0126080515748407,0.00252370589704961,1
"168",2.00896478915621,5.74184859559943,0
"169",0.500691581547378,0.58590296643229,1
"170",0.00178499565471133,0.0067235704138919,1
"171",0.000646623094585566,0.00314046213010966,1
"172",1.36276450706067,0.933239603481014,1
"173",0.257889803323357,0.109857788018603,1
"174",0.12764700276859,0.320474299184452,1
"175",0.0774505622767928,0.205733363290891,1
"176",3.37279965414842,3.74711411565094,1
"177",0.450724060108129,0.397006206079123,1
"178",0.000715208178123138,0.000232806845621451,1
"179",0.00535950276036605,0.0355035757912145,1
"180",0.799176150369946,0.759621305289334,1
"181",0.00563712667727158,0.00276718452398307,1
"182",1.69228542720635,1.71880202809904,1
"183",0.101952907543838,0.472030290332117,1
"184",0.113784151636691,0.198557762959836,1
"185",0.169343177252952,0.109627835934818,1
"186",0.00201294824245407,0.0195838386476008,1
"187",0.00547401738745487,0.0187544352042857,1
"188",0.0244531094602265,0.728232618386698,1
"189",0.0136907454594087,0.0245337826630799,1
"190",8.00926200923746,1.89201714411615,1
"191",0.0951549802102314,0.10710645698978,1
"192",0.000239272883034867,0.0110829749377281,1
"193",0.000443594279293908,0.00294054376957955,1
"194",0.00339636446864884,0.017437478690087,1
"195",0.000287913485254917,0.00109444758512279,1
"196",0.000799658625113891,0.00107929991673402,1
"197",0.0702849044194839,0.0570929215675202,1
"198",0.0113177777335358,0.968861716214094,1
"199",0.0259214969817742,0.057478893478369,1
"200",0.0464419412347504,1.27301945177168,1
"201",0.00665026156277428,0.0188395365098876,1
"202",0.00749338050487532,0.0107253709649442,1
"203",0.00403169474750715,0.0045415991817694,1
"204",0.00338931999917882,0.0104410453891419,1
"205",1.54159066217598,1.16227780589145,1
"206",0.0250616112804759,0.0556452600694534,1
"207",0.0388542321881817,0.035478345314283,1
"208",0.0325135688093415,0.870580297358205,1
"209",0.00298443155164419,0.00580681393082765,1
"210",0.504614793465435,0.485394733313624,1
"211",0.112744810257166,0.13648860856923,1
"212",0.00127495107713502,0.00678522037388745,1
"213",0.000314453742379175,0.000455055738485355,1
"214",0.000166741826733892,0.00383257494493164,1
"215",0.121585254254639,0.320247800436363,1
"216",0.432447205115176,1.07481948007968,1
"217",0.0934804970243597,0.610495888417835,1
"218",0.899642973503355,0.966245208500631,1
"219",7.4592509117052,7.1911214934776,0
"220",0.0165558296300188,0.0987222057388691,1
"221",0.0877820073442828,0.989987315410318,1
"222",0.0196731198215511,0.0161301295639381,1
"223",0.00210452271169876,0.0203856096996885,1
"224",0.0838564081263818,0.0412243069046161,1
"225",0.0519772796143451,0.122906245124356,1
"226",0.261422428767291,0.274584581286378,1
"227",7.82714375249046e-05,1.17018962033196e-06,1
"228",0.414508426957782,0.162902404401939,1
"229",0.6037005746055,0.305799777306626,1
"230",0.0434473430784428,0.0903332720298848,1
"231",0.273627002554672,0.148172816717577,1
"232",0.224348494506194,0.218329261150289,1
"233",0.0056036771226666,0.0149474249477709,1
"234",0.0832009756518373,0.112409274768942,1
"235",0.0607239981762652,0.0777678453876163,1
"236",0.0459997501380201,0.456827939533316,1
"237",0.011860189459393,0.0280564676997014,1
"238",0.0197741192221902,0.0312286891033155,1
"239",1.05163290262222,0.19361606465682,1
"240",0.0906441678688406,0.0422524355000909,1
"241",0.00546657960871132,0.0165655269448869,1
"242",0.213184673701271,0.105348708761091,1
"243",0.0162659659155181,0.133654908301326,1
"244",0.941919975208605,0.760643253191964,1
"245",0.0172919396965147,0.0125514603550875,1
"246",0.242008589054127,0.171455264753349,1
"247",0.786009077825002,0.817290823917989,1
"248",2.82206719543395,8.05452479351634,1
"249",0.412066659359925,0.235445638359,1
"250",0.106960868605432,3.17039816926205,1
"251",0.132369462251893,0.283793974632461,1
"252",0.368272081845364,0.100372211343323,1
"253",0.265065062255864,0.122412402690023,1
"254",0.0693548505338647,0.0606054461505549,1
"255",0.0931558427234698,0.2313121570635,1
"256",0.229497708001456,3.64094207476266,1
"257",0.019548793737351,0.0936043508312471,1
"258",0.228519074420263,3.7022509712153,1
"259",0.831767467560496,1.21330794298371,1
"260",0.088517485359926,0.295128489708247,1
"261",0.629123630653895,0.67633027574909,1
"262",0.220217450150338,0.230831550892273,1
"263",0.100999346583129,0.253456384612073,1
"264",1.03247333939483,0.476565581615587,1
"265",0.0440691170618115,1.40129657108738,1
"266",5.23831305828341,3.92769433736526,0
"267",0.0250035820215302,0.0726628997643958,1
"268",0.0105795736348041,0.0226747733856448,1
"269",0.0563738461875934,0.0615387521120533,1
"270",0.21546939526562,0.37563410289439,1
"271",2.53093446108954,5.48122322356579,1
"272",0.00347274634178648,0.0181576827534665,1
"273",0.654718700454745,1.50869772398837,0
"274",1.08391075734044,0.908695743535494,1
"275",0.027456209433926,0.00818744563616646,1
"276",0.885007627448746,0.470906651302669,1
"277",0.0328649202242131,0.0169340253064889,1
"278",0.788114009616279,1.12947478405041,1
"279",0.340757992619603,0.943362011137229,1
"280",0.00693714371358897,0.196907665432954,1
"281",0.00263295511096203,0.0621328390127614,1
"282",0.224495828799939,0.0934444181596247,1
"283",1.45011181167646,0.71266462911076,1
"284",0.422664644078918,0.157442681431928,1
"285",0.00594261088623287,0.0197412324184236,1
"286",0.0951848026615089,0.564919151063122,1
"287",0.00133117354918968,0.000484651725211301,1
"288",0.176727080104027,0.132447487286378,1
"289",0.496365906796846,8.70290009704238,0
"290",6.09025379704901,3.07559532670633,0
"291",0.079183597617397,0.0849836844961864,1
"292",0.014659405772012,0.025905570309086,1
"293",0.653328282917567,7.93060295736855,0
"294",0.234877914509867,0.252382699112623,1
"295",0.117362378329294,0.0718125514507939,1
"296",0.567666557109046,0.796908118786439,1
"297",0.00882380756783985,0.0288330907883008,1
"298",0.941317394871232,3.16280723644263,0
"299",0.423361918294321,0.387286950876008,1
"300",0.464550001559308,0.918286778080792,1
"301",7.12873419187637,3.92847055307778,0
"302",0.0157180621521094,0.0209228478885913,1
"303",0.329822678955405,0.321970379183638,1
