"","T","expected_time","delta"
"1",0.11057818221481,0.0668157873543296,1
"2",0.00776180819943926,0.0431800507283348,1
"3",0.0495223122971069,0.0234362259030171,1
"4",0.0232952718726582,0.14483760382484,1
"5",0.391396973827078,0.279819854681938,1
"6",0.0501230769485295,0.200139913076014,0
"7",0.147904957591208,0.355346682808239,1
"8",0.00524140660716555,0.0384866713283736,1
"9",0.00846944377687308,0.14370494969154,1
"10",0.502385542768935,0.857319274638203,0
"11",0.00364892865723622,0.0241568763563759,1
"12",0.232566542663385,0.116775511864423,1
"13",0.171215304678967,1.19471795899456,1
"14",0.630033850666369,5.86561362405823,0
"15",0.113241812351649,0.237684957875261,0
"16",0.0135443895460201,0.13393980571262,1
"17",0.233096855555309,0.483801003395334,1
"18",0.0462755773386385,4.60568357411807,0
"19",0.118830099012598,1.67539868134631,1
"20",7.61343441522867e-05,1.60132850907364e-08,1
"21",0.0633919414126785,0.1463864347627,1
"22",0.762249623685599,1.30114671797896,0
"23",0.704710852384799,2.45264772041587,0
"24",0.26684383216969,1.73750867143443,1
"25",0.721433374866226,0.852777941595332,0
"26",0.613434631732667,0.604909239027098,1
"27",0.163596755341031,0.233015803904887,1
"28",0.65369848011579,3.74517760087954,0
"29",0.0552890687853234,0.0248737140685791,1
"30",0.0029174450930681,0.0512052118113659,1
"31",0.0119625292365358,0.0432241173322998,1
"32",0.122766827076704,1.56461876905606,1
"33",0.759941180891749,2.50169647412441,0
"34",0.875204613877311,2.48076657926262,0
"35",0.027080966921847,9.77066189819443,0
"36",0.199974725755904,0.039849783732288,1
"37",0.13810576064875,0.0745897994503811,1
"38",0.238100558443901,0.431755413227823,0
"39",0.35007530164465,3.58200318738826,0
"40",0.0205238649664017,0.0182620665921683,1
"41",0.00122558005159516,0.00621875023369629,1
"42",0.299143308036911,0.165194829981999,1
"43",0.455195825003652,0.567487774569001,0
"44",0.405818318204745,3.5175942078773,0
"45",0.167725738915923,0.265131426325586,0
"46",0.0107801272300322,0.0156215693779697,1
"47",0.25639331868647,1.18313908516656,0
"48",0.120403394207768,0.459211798413737,1
"49",0.29263359909542,0.540554126205571,0
"50",0.943815870198153,0.588528488946781,0
"51",0.0504252767150636,2.43483075240218,0
"52",0.21355907592887,0.310850545525416,1
"53",0.00032829576805829,0.0025792423753169,1
"54",0.13411838985861,1.26947190290498,0
"55",0.617177093188749,5.27976842340566,0
"56",0.0723806331356143,0.463544475498602,1
"57",7.95015768666213e-05,3.27578710847479e-06,1
"58",0.0488101468510748,0.106060819759871,1
"59",0.104716834719853,0.303336829787122,1
"60",0.0725873499504409,0.651400219823511,1
"61",0.0105348538502562,0.117542053381838,1
"62",7.9803891723856e-05,1.52792083545447e-05,1
"63",0.0199364047843667,0.0456221447308742,1
"64",0.0638028557407981,3.77372778363771,1
"65",0.148470463300275,0.0297897720030343,1
"66",0.00473096593986166,0.00320538441231229,1
"67",0.114374470810277,1.33204216486397,1
"68",0.00113434341970856,0.00854376791717219,1
"69",0.0292156561944758,0.0289350536788361,1
"70",0.0413164568719097,0.045563487835666,1
"71",0.830103315480108,0.715914898331018,0
"72",0.000826610110826035,0.0111920096168837,1
"73",0.425425258777321,0.679299635471236,1
"74",0.000687421734487964,0.00548355266264781,0
"75",0.00152520980279072,0.00188586084809907,1
"76",0.242183491096483,0.388691916004856,0
"77",0.110766908683579,6.15250696419589,1
"78",0.032288026006233,0.039142634151062,1
"79",0.145586017430646,0.0792477611539986,1
"80",0.122275593832886,0.706989466998079,0
"81",0.00322731152949856,0.0550171270293162,1
"82",0.00825298993678256,0.203922533791074,1
"83",0.459511462750482,1.85985403325386,0
"84",0.000128595809340032,0.000225915780449537,1
"85",0.000521554597193213,0.000418141404505924,1
"86",8.89073234922518e-05,0.000138336884102701,1
"87",1.08368849573246,2.68772818210607,0
"88",0.264183048369915,0.34888992179508,1
"89",0.34635023795905,0.64764273736995,1
"90",0.192599843974991,0.80770946690155,0
"91",0.143796570451232,1.15981801396139,0
"92",0.55235524736151,0.509271324073814,1
"93",0.000220814041300222,0.0219548181379309,1
"94",0.174931738739582,0.229538426039957,1
"95",0.0815208801362965,0.56480638390888,1
"96",0.206505185486129,0.233457663428237,0
"97",0.0224212236697404,0.160414155851139,1
"98",0.102976913297366,0.344157786427077,0
"99",0.120459545407499,0.244816302457486,1
"100",0.000115616920181318,0.000488204543836661,1
"101",0.421735583158255,0.434452577060013,1
"102",0.366185592980672,0.337643287703018,0
"103",0.53759133128182,1.69925831630221,0
"104",0.00179963866345987,0.000683449565133684,1
"105",0.0033293900771336,0.234877113685519,1
"106",0.979598413462055,1.09412604502345,0
"107",1.00610094132963,1.41291300799968,0
"108",0.0285883785156655,0.0474681653280094,1
"109",0.011269204911759,0.0478116382789643,1
