"","T","expected_time","delta"
"1",0.584887031716507,1.66341838257183,0
"2",0.00235289109773859,0.0129054625222228,1
"3",0.774286380372553,0.609821223313362,1
"4",1.79591721779141,4.4306258629564,0
"5",0.000668494922253958,0.00203919478762086,1
"6",0.0926547011169132,4.69720563161106,0
"7",0.0117511717064775,0.0984228765619109,1
"8",1.32680081815415,1.3796493910163,1
"9",0.0498843426491044,0.177438190037556,1
"10",0.00555594772228046,0.0139695299504422,1
"11",0.0978088690205589,0.131027956671356,1
"12",0.283496903015509,0.055909663247826,1
"13",1.34037350220514,3.66195471156257,1
"14",0.92063329824886,2.08429641726481,1
"15",0.209332477577544,4.84692850179673,0
"16",0.872360305514551,0.198357383538445,1
"17",0.125925729324452,0.0411382951592101,1
"18",0.085542427771319,0.912441785875477,0
"19",0.666938693531448,1.35093382903143,0
"20",1.94130889057003,5.69568479577783,0
"21",0.0914342458391611,3.56167758327518,1
"22",0.00908915656885258,0.0221605293942147,1
"23",0.0052965969633788,0.116378598807445,1
"24",0.00153202426125245,0.00562610119885147,1
"25",0.0110530739111108,0.0713883678290448,1
"26",0.0648692024451935,0.0641760889283466,1
"27",0.610268630770816,0.801557095976656,1
"28",0.299191716403333,0.338352850605118,1
"29",0.588105010232187,2.04271533941565,0
"30",0.299205815804974,9.25423910407887,0
"31",0.00170354729037026,0.0037566486640908,1
"32",0.00114826124644197,0.0139280124363447,1
"33",0.0381128450168861,0.0840805483727435,1
"34",0.00577200001356934,0.00246285594148829,1
"35",0.0166523351277159,0.134729940940124,1
"36",0.971761160081104,2.94696542524811,0
"37",1.54258629336649,9.69102148129402,0
"38",0.294801091671562,0.170720020513068,1
"39",0.124420522032244,0.436024276298968,1
"40",0.113947479460873,0.141806698577633,1
"41",0.290432587570492,0.336767284717373,0
"42",0.0522330905552363,0.0546368748867312,1
"43",0.0747156702788411,0.131558897045732,1
"44",0.0449231530635813,0.179191724636806,1
"45",0.282689719821925,3.01181866267959,1
"46",0.0183329823907926,0.0317220499327228,1
"47",0.338477384005306,0.171021082522474,1
"48",0.0065496841665942,0.00492526890840568,1
"49",0.0961683731900723,0.163218545812914,1
"50",1.74468539040894,1.21597677999871,0
"51",0.093213330762785,1.85779203644351,0
"52",2.61327281293493e-06,0.000427986686563993,1
"53",1.62488630542374,1.66265167996627,0
"54",0.0275069659304306,0.0355760823945795,1
"55",1.14087915183538,7.51946357157799,0
"56",0.420052069922605,9.37253223385325,0
"57",0.00105340574289431,0.00449262990179465,1
"58",1.15839210968053,1.23838655898016,1
"59",0.089540079599034,1.54189548482519,1
"60",0.00553629480055884,0.00528928181682786,1
"61",0.0508971960672087,0.113483500268828,1
"62",0.192890860851984,2.62337440678812,0
"63",0.118746815519874,0.155068756648749,1
"64",0.00202585533088541,0.00713471502758931,1
"65",0.00621666076772459,0.0946209603818542,1
"66",0.157181795458604,0.143104047264003,1
"67",0.00286477636180779,0.00253564307690526,1
"68",0.000712215737220706,0.000453399925442133,1
"69",0.0301707858261481,0.0166323806894315,1
"70",0.108635264514892,0.166459010131601,1
"71",0.171986807330212,2.32689115214167,1
"72",0.000889406213663685,0.00024570466907215,1
"73",0.0309757161166499,0.0495451810046301,1
