"","T","expected_time","delta"
"1",0.418153848582483,0.356631163649812,1
"2",1.08126796260616,0.356850378891693,1
"3",0.013042982364424,1.82959411985825,1
"4",1.84397300429467,1.60846290829191,1
"5",0.00541449157796427,0.0199272213345954,1
"6",0.141390738140514,3.93704420807598,0
"7",0.0951217201594997,1.14556671327982,1
"8",1.6042537204056,0.964405188090969,1
"9",0.484243352999736,1.90449892008383,1
"10",1.14157943087793,0.787502300375701,1
"11",1.60044818504625,3.62642159561201,1
"12",4.97256291267958,5.02227973547149,1
"13",0.420219210468568,0.268266055925744,1
"14",0.636968612666674,2.84358555624606,1
"15",0.214644370857555,1.01424174003797,1
"16",2.81337482032774,3.54955591134141,1
"17",2.93232767864166,1.58213630967976,1
"18",0.252683148254278,0.177374043364236,1
"19",0.280639337104798,2.10303309320792,0
"20",0.538356616222983,2.42793902438784,1
"21",0.0559270900833052,0.849250197969421,1
"22",1.16545154295697,1.39081220393863,1
"23",4.05598043502393,1.49945094639384,1
"24",2.20044715538557,1.64860638837491,1
"25",0.0391818523270616,0.1128290665716,1
"26",0.302908031225185,0.571203027813473,0
"27",4.14429372321836,4.41620588593054,1
"28",0.145526680049648,3.31256452698898,1
"29",0.389809064508367,1.16626449078954,1
"30",1.7266591995091,2.3825157783958,1
"31",0.182438879795347,0.25974257632544,1
"32",2.15339700722539,1.63621378911816,1
"33",1.1228939439969,0.449594595480542,1
"34",1.9862758238,1.10334564100428,1
"35",1.79149680844169,2.70899916237123,1
"36",0.00161665479447436,0.312693417320895,0
"37",1.46164479281926,2.47415460050227,1
"38",2.11268006985324,2.62919055037375,1
"39",0.0608457969704604,1.67592927683506,1
"40",2.68525017480129,2.15383567274412,1
"41",0.18542517969121,0.345106505877481,1
"42",1.49240228258982,2.46767419320832,1
"43",0.0129041445216345,0.590150571706765,1
"44",3.88566885378691,1.41908475486297,0
"45",1.49417560140978,4.16073436195673,1
"46",0.113383707483667,0.310183334423844,1
"47",0.154478754664656,0.213816593681215,1
"48",0.178306065994481,0.784796926089119,1
"49",0.973253970862754,3.38034975012874,1
"50",0.906073215710691,1.29273790085781,1
"51",1.0195190131201,2.25823825876707,1
"52",0.794857062916453,1.22625320182935,1
"53",2.25885127081684,2.62675155112079,1
"54",0.0438135125849856,0.467454466216572,1
"55",1.42200219783513,2.49528040319555,1
"56",2.38191346897339,4.70981474428828,1
"57",0.92758667831173,0.364250703330732,1
"58",1.97098155208519,2.23762285481659,1
"59",2.63356362618262,2.96832753409164,1
"60",0.334999454256927,2.89096004265399,1
"61",7.5380468586291,5.24297731493888,0
"62",0.370102059105188,0.595216935566808,1
"63",0.406397953858991,2.83540411622742,0
"64",0.0966746608240877,1.33189461402036,1
"65",0.843850627032473,0.851682031282478,1
"66",0.0554458629144875,0.397184358359836,1
"67",0.0954577872756397,0.334882314041728,1
"68",2.9207346123751,2.56309370631729,1
"69",1.59266910307862,0.866968334970506,1
"70",0.0277223988468296,4.66481156224598,1
"71",0.722917970669063,1.92660434309346,1
"72",0.000903763105369983,0.294388261455123,1
"73",0.121423366241944,0.366057846122393,1
"74",0.393830297678905,0.615537046416159,1
"75",0.510120228134801,1.4727020283296,1
"76",0.0562231678553191,0.745813228587434,1
"77",1.14317384154586,2.29788346377294,1
"78",0.469905922061037,0.456846430220103,1
"79",0.170144778484933,1.37585034537186,1
"80",0.612265286378443,0.555145924437603,1
"81",0.675881743733178,1.84669487861479,1
"82",1.19234991950572,1.71783586351135,1
"83",3.88077064804592,1.70275574321063,1
"84",0.0392097214275433,0.10773418898371,1
"85",3.51273402297162,2.06031734247333,1
"86",0.471564459718666,0.283321262429473,1
"87",0.461854177484648,0.4325101853652,1
"88",6.14864958394357,3.41295825202882,1
"89",1.03423525154692,0.766737451441723,1
"90",0.133144806496573,0.0955779671548312,0
"91",14.2949235900968,7.49033149030189,0
"92",0.033136645635403,0.0282095141215856,1
"93",2.04160435187184,1.87672667127646,0
"94",1.0035018096706,1.61391331816699,1
"95",1.01629913421129,0.769088082825633,1
"96",3.18685833993154,1.37282456760779,1
"97",0.0259791327363403,2.45697339290571,1
"98",2.58014154172653,5.19671239845844,1
"99",2.43229667612547,2.30542194280785,1
"100",0.111141424624641,0.825179848430829,1
"101",1.40192632209471,1.5834412771952,1
"102",12.3564236252212,3.46980632951103,1
"103",0.378903744005374,0.434218118058294,1
"104",0.299688573074035,0.182424959504636,1
"105",0.241005845091424,1.14380058054121,1
"106",1.62989148257686,0.936430309993756,1
"107",0.626832741946075,0.355620610156282,1
"108",0.201326475913726,0.585278457881056,1
"109",0.117689661347576,0.21303406369081,1
"110",1.9923190613251,2.65344727058337,0
"111",0.228953182087469,0.636110027184878,1
"112",2.58961127864393,2.77717965520183,1
"113",0.4036201522326,0.668352286911992,1
"114",0.447973390293516,0.450955766579867,1
"115",7.54890674470964,5.39948882755765,0
"116",2.00866836132316,2.36728406719179,1
"117",1.28604991894073,1.43658014439409,0
"118",0.258500696647045,0.803705304135192,1
"119",0.432447872923146,1.38294927269264,1
"120",0.000239889086487953,0.0574051515517953,1
"121",0.0192413487419383,0.708058713242355,1
"122",0.00403499958040145,0.160485843928291,1
"123",2.64760619457989,2.38017443873032,1
"124",1.15831127605731,1.30524356985396,1
"125",0.491255804054987,1.03810064857269,1
"126",4.23238123673705,2.20028486363307,1
"127",2.37364706677404,1.47693055533658,0
"128",0.666908551323491,0.900156823570635,1
"129",0.913108157177808,1.18501276277871,1
"130",0.128676299228571,0.136400263218074,1
"131",0.920442328587961,3.29342723888568,1
"132",1.92231910166328,1.50175165639902,1
"133",1.43027561571786,1.97646265528602,1
"134",0.74957937291738,0.398073380771701,1
"135",0.137777053765847,0.182505662366277,1
"136",0.0706794559260193,0.694272070400215,1
"137",0.92894671511778,0.397202975772475,1
"138",2.7783118163909,2.5861075060293,0
"139",1.16184391608817,7.57955754987398,1
"140",0.540548236919936,0.47686407701309,1
"141",0.457322961686237,1.28915511400733,1
"142",0.289131903377112,0.726373189965352,0
"143",0.0173864075504848,0.442408346114888,1
"144",1.11738835427134,0.639345323681964,1
"145",0.0271051765002381,0.684776668216095,1
"146",0.222274953734267,0.516761300530568,1
"147",0.0965840808081013,0.350823220053253,1
"148",4.33835883806379,4.90428809472753,0
"149",0.161337528846082,0.788592540637944,1
"150",0.167699960820242,0.883706855651311,1
"151",0.193399337533032,1.98263707223125,1
"152",0.0934672871428759,0.455503987684004,1
"153",0.125690510909812,3.30872298702562,1
"154",0.883328344065434,1.17720015595546,0
"155",0.555333148661123,3.11825733611497,1
"156",0.585721208081148,1.58400213227306,1
"157",1.62667799326951,0.63212967438814,1
"158",0.72691407075197,1.22084976631064,1
"159",0.280024847745945,0.282028173131775,1
"160",0.594644946045289,0.504522255627468,1
"161",9.85275582283811,3.14456435117112,1
"162",0.330514130550475,0.771562829110765,1
"163",0.963871191321616,0.683425848213579,1
"164",0.0804412879005293,1.80881291508447,1
"165",0.235028377715036,0.652601002538765,0
"166",0.255953584797722,0.0569378194313528,1
"167",1.74949261969994,2.85022784438157,0
"168",0.444753840864471,1.61717794095863,1
"169",0.215725066721878,0.23528854076921,1
"170",3.57725716472152,3.78511702763746,1
"171",0.100242753333605,1.94221366437679,1
"172",4.8581915000346,1.19042806751477,1
"173",0.185701479568239,0.397128326789945,1
"174",0.644106262518476,1.49092635161532,1
"175",0.771488690440426,0.76023848398324,1
"176",0.690748203060777,1.07614641596281,1
"177",0.40200571843998,0.768608454083541,1
"178",0.0775956051452357,1.83348211727986,1
"179",0.0117088615012137,0.0919890482758859,1
"180",0.476664797645288,0.540397630591329,1
"181",0.672483406562909,1.07165909575159,1
"182",0.853838395836938,0.65725889216518,1
"183",0.94908911528631,1.27837818150112,0
"184",0.374301623052425,0.752025684917961,1
"185",0.512592810049638,2.15393127976179,1
"186",2.16881582002056,1.28301989076139,1
"187",1.08696260722534,0.518222007631669,1
"188",5.62898843280874,1.25799063956276,1
"189",8.49133869663661,3.48187768042242,1
"190",0.0848563610558561,0.0399657941164207,1
"191",0.151284931194154,1.16492168120862,1
"192",0.356394955654741,2.13601688661396,1
"193",0.609127350068446,3.00877106163953,0
"194",0.634579097755835,1.18224238735293,1
"195",0.217235882166504,0.378339444100405,1
"196",0.48794850619338,3.54553843728214,1
"197",0.407167004050734,0.720648633458779,1
"198",0.695517728910836,0.912751789250641,1
"199",0.326015695095722,0.495153507543663,1
"200",1.88155431859958,1.04753266969364,0
"201",0.764214343434003,7.32037925130475,1
"202",0.139117249847162,0.607618832855843,1
"203",2.21681054946144,2.102070339198,1
"204",0.705827344373028,0.651634783314055,1
"205",0.528810928528288,2.27635720782981,1
"206",0.280307025517588,1.72317501875183,1
"207",0.003275190518264,0.366414276695961,1
"208",0.322519981887791,1.63063961541621,1
"209",0.718195607809556,0.871171991475123,1
"210",3.00715494631903,2.24083818822997,0
"211",1.44593310306421,2.06938936573469,1
"212",1.0718824582742,1.04279953591114,1
"213",0.43307482652291,2.38625644666008,1
"214",0.304278278010863,0.254133044749187,1
"215",1.90640123156921,0.942768784295885,1
"216",0.999049232838481,4.13635488723116,1
"217",0.000789984314817014,0.0420540439072423,1
"218",0.0135243393170769,0.146256168274245,1
"219",0.0811749775976443,0.248902417907633,1
"220",0.113754313256285,0.123243702376931,1
"221",1.09540588151995,1.54094078957612,1
"222",0.188009765778998,0.418187190479354,1
"223",0.0726501112409457,0.0429936148908796,1
"224",0.638355039556724,0.468810862084837,1
"225",1.12719126904645,0.81483868383878,1
"226",1.86889246494893,3.01544902687783,1
"227",0.577998867614899,0.310574916373377,1
"228",2.52114216644006,1.48509011499851,1
"229",3.70110055318245,3.34766920125368,1
"230",0.606870209510631,0.957686368777533,1
"231",0.837176254910135,0.489075899300631,1
"232",0.966546902074683,2.22994614190304,1
"233",1.2710431254565,1.62178587867634,1
"234",0.0207416037952263,0.0821621594614934,1
"235",0.358124187786182,1.10810896316139,1
"236",0.0570441798217144,0.0652072919969448,1
"237",1.16607129357839,1.0125188079512,1
"238",0.409268559684764,1.10877235903135,1
"239",2.70016751374356,3.2537896598394,1
"240",0.856956221416042,1.22901230590768,1
"241",0.772581179469204,0.491863227870774,1
"242",0.561183911334838,1.9151927904841,1
"243",0.155853821355426,6.39895565605854,1
"244",0.117000831110566,0.432075330363239,1
"245",1.03332752927995,0.59907522444924,1
"246",0.675636841953487,1.20449984843631,1
"247",4.71182037845385,1.94540255954421,1
"248",1.5166116810959,0.856716333603045,1
"249",1.58567021111099,1.95277535228528,1
"250",4.56562291378089,1.4213555858277,1
"251",0.741292271276359,1.45646529398221,1
"252",1.63461884996946,1.6927853033663,1
"253",0.177303304079973,1.21600758030318,1
"254",1.79189765009732,1.0163653748001,1
"255",9.77953280559344,7.72893515405646,1
"256",0.476135390778596,0.393948978469868,1
"257",0.419191474094606,0.311886656958748,1
"258",1.2622884859181,3.01786808653681,1
"259",1.08674902478079,1.06789224748083,1
"260",0.363424970536596,0.691119491289357,1
"261",2.28246951518607,1.83040915867235,1
"262",0.528093818882552,1.51154936403979,1
"263",1.15752091908017,1.05837522187772,1
"264",3.92843632950449,1.06898229869951,1
"265",1.80993845996373,2.75653765483683,1
"266",0.743351313060995,6.66661394356807,0
"267",0.394031944408043,2.25858480847031,1
"268",0.0655577071174279,0.590093072908572,0
